budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,scope
75000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",,75656,"[{""id"": 90, ""name"": ""paris""}, {""id"": 974, ""name"": ""bank""}, {""id"": 1328, ""name"": ""secret""}, {""id"": 1812, ""name"": ""fbi""}, {""id"": 1953, ""name"": ""vault""}, {""id"": 2343, ""name"": ""magic""}, {""id"": 2411, ""name"": ""new orleans""}, {""id"": 5340, ""name"": ""investigation""}, {""id"": 10051, ""name"": ""heist""}, {""id"": 10410, ""name"": ""conspiracy""}, {""id"": 10594, ""name"": ""money""}, {""id"": 10685, ""name"": ""escape""}, {""id"": 14512, ""name"": ""new york city""}, {""id"": 14570, ""name"": ""las vegas""}, {""id"": 14601, ""name"": ""explosion""}]",en,Now You See Me,An FBI agent and an Interpol detective track a team of illusionists who pull off bank heists during their performances and reward their audiences with the money.,71.124686,"[{""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""K/O Paper Products"", ""id"": 7296}, {""name"": ""SOIXAN7E QUIN5E"", ""id"": 23271}, {""name"": ""See Me Louisiana"", ""id"": 23272}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",2013-05-29,117698894,115.0,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,4 amazing magicians. 3 impossible heists. 1 billion dollars. This is no illusion.,Now You See Me,7.3,5487,6.996880469991836
15000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",http://www.kingsspeech.com/,45269,"[{""id"": 1025, ""name"": ""great britain""}, {""id"": 2135, ""name"": ""radio""}, {""id"": 2471, ""name"": ""monarchy""}, {""id"": 4305, ""name"": ""radio transmission""}, {""id"": 4833, ""name"": ""royal family""}, {""id"": 6001, ""name"": ""speech""}, {""id"": 6038, ""name"": ""marriage""}, {""id"": 9920, ""name"": ""royalty""}, {""id"": 10201, ""name"": ""death of father""}]",en,The King's Speech,"The King's Speech tells the story of the man who became King George VI, the father of Queen Elizabeth II. After his brother abdicates, George ('Bertie') reluctantly assumes the throne. Plagued by a dreaded stutter and considered unfit to be king, Bertie engages the help of an unorthodox speech therapist named Lionel Logue. Through a set of unexpected techniques, and as a result of an unlikely friendship, Bertie is able to find his voice and boldly lead the country into war.",54.053576,"[{""name"": ""The Weinstein Company"", ""id"": 308}, {""name"": ""UK Film Council"", ""id"": 2452}, {""name"": ""Bedlam Productions"", ""id"": 5005}, {""name"": ""See-Saw Films"", ""id"": 7217}, {""name"": ""Aegis Film Fund"", ""id"": 7309}, {""name"": ""FilmNation Entertainment"", ""id"": 7493}, {""name"": ""Momentum Pictures"", ""id"": 19578}, {""name"": ""Molinare Investment"", ""id"": 19579}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2010-09-06,414211549,118.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Find your voice.,The King's Speech,7.6,2752,6.996132841338051
0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",,122906,"[{""id"": 212, ""name"": ""london england""}, {""id"": 494, ""name"": ""father son relationship""}, {""id"": 4379, ""name"": ""time travel""}]",en,About Time,"The night after another unsatisfactory New Year party, Tim's father tells his son that the men in his family have always had the ability to travel through time. Tim can't change history, but he can change what happens and has happened in his own life – so he decides to make his world a better place... by getting a girlfriend. Sadly, that turns out not to be as easy as he thinks.",74.81764100000001,"[{""name"": ""Working Title Films"", ""id"": 10163}, {""name"": ""Translux"", ""id"": 14384}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2013-08-16,87100449,123.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,What if every moment in life came with a second chance?,About Time,7.8,2067,6.996069082521174
150000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}]",http://movies.disney.com/frozen,109445,"[{""id"": 2011, ""name"": ""queen""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 7376, ""name"": ""princess""}, {""id"": 10085, ""name"": ""betrayal""}, {""id"": 10115, ""name"": ""snowman""}, {""id"": 10336, ""name"": ""animation""}, {""id"": 10385, ""name"": ""reindeer""}, {""id"": 10541, ""name"": ""curse""}, {""id"": 10794, ""name"": ""snow""}, {""id"": 11173, ""name"": ""troll""}, {""id"": 155801, ""name"": ""mountain climber""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 209714, ""name"": ""3d""}]",en,Frozen,"Young princess Anna of Arendelle dreams about finding true love at her sister Elsa’s coronation. Fate takes her on a dangerous journey in an attempt to end the eternal winter that has fallen over the kingdom. She's accompanied by ice delivery man Kristoff, his reindeer Sven, and snowman Olaf. On an adventure where she will find out what friendship, courage, family, and true love really means.",165.12536599999999,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Walt Disney Animation Studios"", ""id"": 6125}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-11-27,1274219009,102.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Only the act of true love will thaw a frozen heart.,Frozen,7.3,5295,6.988721814965961
90000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",,8358,"[{""id"": 911, ""name"": ""exotic island""}, {""id"": 1252, ""name"": ""suicide attempt""}, {""id"": 5605, ""name"": ""volleyball""}, {""id"": 9957, ""name"": ""loneliness""}, {""id"": 12617, ""name"": ""airplane crash""}, {""id"": 155746, ""name"": ""deserted island""}, {""id"": 157524, ""name"": ""tropical island""}, {""id"": 170319, ""name"": ""survival skills""}]",en,Cast Away,"Chuck, a top international manager for FedEx, and Kelly, a Ph.D. student, are in love and heading towards marriage. Then Chuck's plane to Malaysia ditches at sea during a terrible storm. He's the only survivor, and he washes up on a tiny island with nothing but some flotsam and jetsam from the aircraft's cargo.",57.739713,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Playtone"", ""id"": 4171}, {""name"": ""ImageMovers"", ""id"": 11395}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2000-12-22,429632142,143.0,"[{""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"At the edge of the world, his journey begins.",Cast Away,7.5,3218,6.988143381630843
68000000,"[{""id"": 10752, ""name"": ""War""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}]",,228150,"[{""id"": 1956, ""name"": ""world war ii""}, {""id"": 2652, ""name"": ""nazis""}, {""id"": 6091, ""name"": ""war""}, {""id"": 11064, ""name"": ""nazi germany""}, {""id"": 11102, ""name"": ""panzer""}, {""id"": 11117, ""name"": ""tank""}]",en,Fury,"Last months of World War II in April 1945. As the Allies make their final push in the European Theater, a battle-hardened U.S. Army sergeant in the 2nd Armored Division named Wardaddy commands a Sherman tank called ""Fury"" and its five-man crew on a deadly mission behind enemy lines. Outnumbered and outgunned, Wardaddy and his men face overwhelming odds in their heroic attempts to strike at the heart of Nazi Germany.",139.575085,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""QED International"", ""id"": 11029}, {""name"": ""Crave Films"", ""id"": 16312}, {""name"": ""LStar Capital"", ""id"": 34034}, {""name"": ""Huayi Brothers Media"", ""id"": 39649}, {""name"": ""Le Grisbi Productions"", ""id"": 47169}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""CN"", ""name"": ""China""}]",2014-10-15,211817906,135.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,War never ends quietly.,Fury,7.4,3946,6.984345514639063
38000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}]",,96721,"[{""id"": 5378, ""name"": ""world champion""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 6363, ""name"": ""racing car""}, {""id"": 10284, ""name"": ""formula 1""}, {""id"": 159953, ""name"": ""automobile racing""}, {""id"": 185722, ""name"": ""based on true events""}]",en,Rush,A biographical drama centered on the rivalry between Formula 1 drivers James Hunt and Niki Lauda during the 1976 Formula One motor-racing season.,33.003828000000006,"[{""name"": ""Revolution Films"", ""id"": 163}, {""name"": ""Working Title Films"", ""id"": 10163}, {""name"": ""Cross Creek Pictures"", ""id"": 10246}, {""name"": ""Exclusive Media Group"", ""id"": 11448}, {""name"": ""Double Negative"", ""id"": 31922}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2013-09-02,90247624,123.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,Everyone's driven by something.,Rush,7.7,2277,6.981763180949164
40000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 878, ""name"": ""Science Fiction""}]",http://www.backtothefuture.com/movies/backtothefuture2,165,"[{""id"": 390, ""name"": ""skateboarding""}, {""id"": 391, ""name"": ""flying car""}, {""id"": 830, ""name"": ""car race""}, {""id"": 951, ""name"": ""delorean""}, {""id"": 952, ""name"": ""lightning""}, {""id"": 956, ""name"": ""almanac""}, {""id"": 1436, ""name"": ""inventor""}, {""id"": 4379, ""name"": ""time travel""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 10738, ""name"": ""diner""}, {""id"": 12026, ""name"": ""alternate history""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 33888, ""name"": ""electric guitar""}, {""id"": 172251, ""name"": ""walking cane""}, {""id"": 196664, ""name"": ""high school dance""}, {""id"": 226370, ""name"": ""hoverboard""}, {""id"": 226371, ""name"": ""video phone""}]",en,Back to the Future Part II,"Marty and Doc are at it again in this wacky sequel to the 1985 blockbuster as the time-traveling duo head to 2015 to nip some McFly family woes in the bud. But things go awry thanks to bully Biff Tannen and a pesky sports almanac. In a last-ditch attempt to set things straight, Marty finds himself bound for 1955 and face to face with his teenage parents -- again.",43.345252,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""U-Drive Productions"", ""id"": 20448}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1989-11-20,332000000,108.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Roads? Where we're going, we don't need roads!",Back to the Future Part II,7.4,3829,6.975764582503122
60000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",http://www.thelegomovie.com,137106,"[{""id"": 494, ""name"": ""father son relationship""}, {""id"": 5376, ""name"": ""creativity""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 9977, ""name"": ""part live action""}, {""id"": 10324, ""name"": ""toys""}, {""id"": 10542, ""name"": ""based on toy""}, {""id"": 13072, ""name"": ""falling in love""}, {""id"": 163455, ""name"": ""super powers""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 204035, ""name"": ""different worlds""}, {""id"": 210090, ""name"": ""lego""}, {""id"": 230775, ""name"": ""batman""}]",en,The Lego Movie,"An ordinary Lego mini-figure, mistakenly thought to be the extraordinary MasterBuilder, is recruited to join a quest to stop an evil Lego tyrant from gluing the universe together.",59.547928000000006,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""DC Comics"", ""id"": 429}, {""name"": ""Vertigo Entertainment"", ""id"": 829}, {""name"": ""Lin Pictures"", ""id"": 2723}, {""name"": ""Warner Bros. Animation"", ""id"": 2785}, {""name"": ""LEGO"", ""id"": 4081}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Animal Logic"", ""id"": 8089}, {""name"": ""Warner Animation Group"", ""id"": 25120}, {""name"": ""RatPac-Dune Entertainment"", ""id"": 41624}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-02-06,469160692,100.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The story of a nobody who saved everybody.,The Lego Movie,7.5,3070,6.972709680319085
20000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",http://www.mebeforeyoumovie.net,296096,"[{""id"": 392, ""name"": ""england""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 894, ""name"": ""depression""}, {""id"": 1415, ""name"": ""small town""}, {""id"": 2564, ""name"": ""wheelchair""}, {""id"": 10241, ""name"": ""caretaker""}, {""id"": 155209, ""name"": ""caregiver""}, {""id"": 158558, ""name"": ""disabled""}, {""id"": 169152, ""name"": ""twenty something""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 191100, ""name"": ""romantic drama""}, {""id"": 207443, ""name"": ""dead end job""}, {""id"": 207819, ""name"": ""accident""}]",en,Me Before You,"A small town girl is caught between dead-end jobs. A high-profile, successful man becomes wheelchair bound following an accident. The man decides his life is not worth living until the girl is hired for six months to be his new caretaker. Worlds apart and trapped together by circumstance, the two get off to a rocky start. But the girl becomes determined to prove to the man that life is worth living and as they embark on a series of adventures together, each finds their world changing in ways neither of them could begin to imagine.",53.161905000000004,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Sunswept Entertainment"", ""id"": 5219}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2016-06-02,207945075,110.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,#LiveBoldly,Me Before You,7.6,2562,6.9700591298241505
15000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",http://www.sonypictures.com/movies/drive/,64690,"[{""id"": 5956, ""name"": ""stuntman""}, {""id"": 8636, ""name"": ""blood splatter""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 11148, ""name"": ""police chase""}, {""id"": 14687, ""name"": ""extreme violence""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 15483, ""name"": ""car chase""}, {""id"": 47021, ""name"": ""bullet""}, {""id"": 154892, ""name"": ""head stomp""}, {""id"": 159700, ""name"": ""getaway""}, {""id"": 167352, ""name"": ""crime lord""}, {""id"": 181324, ""name"": ""existentialism""}, {""id"": 226754, ""name"": ""silent protagonist""}, {""id"": 234367, ""name"": ""great soundtrack""}]",en,Drive,A Hollywood stunt performer who moonlights as a wheelman for criminals discovers that a contract has been put on him after a heist gone wrong.,49.294864000000004,"[{""name"": ""Bold Films"", ""id"": 2266}, {""name"": ""Marc Platt Productions"", ""id"": 2527}, {""name"": ""Odd Lot Entertainment"", ""id"": 3263}, {""name"": ""FilmDistrict"", ""id"": 7263}, {""name"": ""Motel Movies"", ""id"": 11337}, {""name"": ""Newbridge Film Capital"", ""id"": 46625}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-08-06,78054825,100.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,There are no clean getaways.,Drive,7.4,3725,6.967834093338281
25000000,"[{""id"": 18, ""name"": ""Drama""}]",http://thehelpmovie.com/#/splash,50014,"[{""id"": 787, ""name"": ""mississippi""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 2804, ""name"": ""exploitation""}, {""id"": 6984, ""name"": ""racial segregation""}, {""id"": 12425, ""name"": ""racism""}, {""id"": 13028, ""name"": ""writer""}, {""id"": 13097, ""name"": ""maid""}, {""id"": 13098, ""name"": ""moral courage""}, {""id"": 13099, ""name"": ""ressentiment""}, {""id"": 176219, ""name"": ""southern belle""}, {""id"": 204173, ""name"": ""racial issues""}, {""id"": 208992, ""name"": ""1960s""}, {""id"": 209334, ""name"": ""newspaper columnist""}]",en,The Help,"Aibileen Clark is a middle-aged African-American maid who has spent her life raising white children and has recently lost her only son; Minny Jackson is an African-American maid who has often offended her employers despite her family's struggles with money and her desperate need for jobs; and Eugenia ""Skeeter"" Phelan is a young white woman who has recently moved back home after graduating college to find out her childhood maid has mysteriously disappeared. These three stories intertwine to explain how life in Jackson, Mississippi revolves around ""the help""; yet they are always kept at a certain distance because of racial lines.",42.191509,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""1492 Pictures"", ""id"": 436}, {""name"": ""Participant Productions"", ""id"": 2030}, {""name"": ""Imagenation Abu Dhabi FZ"", ""id"": 6736}, {""name"": ""Reliance Entertainment"", ""id"": 7294}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]","[{""iso_3166_1"": ""IN"", ""name"": ""India""}, {""iso_3166_1"": ""AE"", ""name"": ""United Arab Emirates""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-08-09,124272124,146.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Change begins with a whisper.,The Help,7.8,1910,6.962396807938905
